"","rownames","BB","BND","CC","CS","LLS","LT","MM","NF","NRD","PS","RS","RT","RWF","SMB","SS","ST","WS"
"627","2013_BEF.LML.007",0,0,0,0,0,0.00114285714285714,0,0,0,0.0171428571428571,0.00685714285714286,0,0,0.056,0.00457142857142857,0,0.00228571428571429
"628","2013_BEF.LML.008",0,0,0,0,0,0.00298507462686567,0,0,0,0.0208955223880597,0.00298507462686567,0,0,0.0417910447761194,0.00895522388059702,0,0.00298507462686567
"629","2013_BEF.LML.009",0,0,0,0,0,0.00134589502018843,0,0,0,0.0309555854643338,0,0,0,0.0901749663526245,0.0121130551816958,0,0.00134589502018843
"630","2013_BEF.LML.010",0,0,0,0,0,0,0,0,0,0.129757785467128,0.000865051903114187,0,0,0.120242214532872,0.00519031141868512,0,0.00259515570934256
"631","2013_BEF.LML.011",0,0,0,0,0,0,0,0,0,0.0421585160202361,0,0,0,0.111298482293423,0,0.00168634064080944,0.00168634064080944
"632","2013_BEF.LML.012",0,0,0,0,0,0,0,0,0,0.0307017543859649,0,0,0,0.0394736842105263,0.00219298245614035,0,0.0043859649122807
"633","2013_BEF.LML.013",0,0,0.00217864923747277,0,0,0,0,0,0,0.0827886710239651,0,0,0,0.0588235294117647,0.00217864923747277,0,0
"634","2013_BEF.LML.014",0,0,0.00189035916824197,0,0,0.00189035916824197,0,0,0,0.111531190926276,0,0,0,0.0604914933837429,0,0.00756143667296786,0.0056710775047259
"635","2013_BEF.LML.015",0,0,0,0,0,0,0,0,0,0.0926430517711172,0,0,0,0.0572207084468665,0,0.00544959128065395,0.0136239782016349
"636","2013_BEF.LML.016",0,0,0,0,0,0,0,0,0,0.0285714285714286,0,0,0,0.0857142857142857,0,0,0
"637","2013_BEF.LML.017",0,0,0,0,0,0,0,0,0,0.0181268882175227,0.00151057401812689,0,0,0.0483383685800604,0.00151057401812689,0,0
"638","2013_BEF.LML.018",0,0,0,0.00213675213675214,0,0,0.00641025641025641,0,0,0.0726495726495727,0,0,0,0.032051282051282,0,0.00213675213675214,0
"639","2013_BEF.LML.019",0,0,0.0106951871657754,0.0053475935828877,0,0.00267379679144385,0.0053475935828877,0,0,0.0748663101604278,0.00267379679144385,0,0,0.0240641711229947,0,0.00802139037433155,0.00267379679144385
"640","2013_BEF.LML.020",0,0,0.00186915887850467,0.00560747663551402,0,0,0,0,0,0.0803738317757009,0,0,0,0.114018691588785,0.00186915887850467,0.00373831775700935,0.00186915887850467
"641","2013_BEF.LML.021",0,0,0.0093984962406015,0.0150375939849624,0,0,0.0018796992481203,0,0,0.0845864661654135,0.0037593984962406,0,0,0.0056390977443609,0.0037593984962406,0,0.0093984962406015
"642","2013_BEF.LML.022",0,0,0,0.00429799426934097,0,0,0,0,0,0.0100286532951289,0.00716332378223496,0,0,0.0157593123209169,0.00429799426934097,0,0.0100286532951289
"643","2013_BEF.LML.023",0,0,0.001,0,0,0.001,0.003,0,0,0.021,0.007,0,0,0.028,0.004,0.001,0
"644","2013_BEF.LML.024",0,0,0,0,0,0.0024330900243309,0,0,0,0.0364963503649635,0,0,0,0.0510948905109489,0.0024330900243309,0.0048661800486618,0
"645","2013_BEF.LML.025",0,0,0.00309597523219814,0.00928792569659443,0.00154798761609907,0,0.00309597523219814,0,0,0.0557275541795666,0.00309597523219814,0,0,0.0278637770897833,0.00154798761609907,0.00309597523219814,0
"646","2013_BEF.LML.026",0,0,0,0.0124378109452736,0,0,0,0,0,0.0373134328358209,0,0,0,0.054726368159204,0.00248756218905473,0.00248756218905473,0
"647","2013_BEF.LML.027",0,0,0.00338409475465313,0.00169204737732657,0.00169204737732657,0,0.0050761421319797,0,0,0.0913705583756345,0,0,0,0.027072758037225,0.00169204737732657,0.00338409475465313,0
"648","2013_BEF.LML.028",0,0,0.00137741046831956,0.00275482093663912,0,0,0.0110192837465565,0,0,0.0550964187327824,0.00413223140495868,0,0,0.00964187327823691,0.00413223140495868,0.00137741046831956,0.00137741046831956
"649","2013_BEF.LML.029",0,0,0,0,0,0,0,0,0,0.00726392251815981,0,0,0,0.0944309927360775,0.00484261501210654,0,0.0121065375302663
"650","2013_BEF.LML.030",0,0,0,0,0,0,0,0,0,0.0938461538461538,0,0,0,0.0707692307692308,0.00153846153846154,0,0.00153846153846154
"651","2013_BEF.LML.031",0,0,0,0,0,0.000843170320404722,0.00421585160202361,0,0,0.0185497470489039,0,0,0,0.0118043844856661,0.00843170320404722,0.000843170320404722,0
"652","2013_BEF.LML.032",0,0,0.00319488817891374,0.00638977635782748,0,0,0,0,0,0.0383386581469649,0,0,0,0.0287539936102236,0.00638977635782748,0,0.00638977635782748
"653","2014_BEF.FBL.001",0,0,0.0160183066361556,0,0,0,0.0068649885583524,0,0,0,0,0,0,0.045766590389016,0,0.0137299771167048,0
"654","2014_BEF.FBL.002",0,0,0.0072992700729927,0,0,0,0,0,0,0,0,0,0,0.0145985401459854,0,0.0072992700729927,0
"655","2014_BEF.FBL.003",0,0,0,0,0,0,0,0,0,0,0,0,0,0.012448132780083,0,0,0.004149377593361
"656","2014_BEF.FBL.004",0,0,0,0,0,0,0,0,0,0,0,0,0,0.055045871559633,0,0,0
"657","2014_BEF.FBL.005",0,0,0,0,0,0,0.00343642611683849,0,0,0,0,0,0,0.0515463917525773,0,0,0.00343642611683849
"658","2014_BEF.FBL.006",0,0,0.00225225225225225,0,0,0,0.0045045045045045,0,0,0,0,0,0,0.0698198198198198,0,0,0.0045045045045045
"659","2014_BEF.FBL.007",0,0,0.00797448165869218,0,0,0,0.00478468899521531,0,0,0,0,0,0,0.0223285486443381,0,0,0.00159489633173844
"660","2014_BEF.FBL.008",0,0,0.00441501103752759,0,0.0022075055187638,0.0022075055187638,0,0,0,0,0,0,0,0.0551876379690949,0,0,0
"661","2014_BEF.FBL.009",0,0,0.0180878552971576,0,0,0,0.0103359173126615,0,0,0,0,0,0,0.00516795865633075,0,0.00516795865633075,0
"662","2014_BEF.FBL.010",0,0,0.00573065902578797,0,0,0.00286532951289398,0,0,0,0,0,0,0,0.0229226361031519,0,0.00573065902578797,0
"663","2014_BEF.FBL.011",0,0,0.00666666666666667,0,0,0,0,0,0,0,0,0,0,0.0244444444444444,0,0,0.00222222222222222
"664","2014_BEF.FBL.012",0,0,0.00377358490566038,0,0,0,0.0245283018867925,0,0,0,0,0,0,0.0320754716981132,0,0,0
"665","2014_BEF.FBL.013",0,0,0.00462962962962963,0,0.00231481481481481,0,0.00462962962962963,0,0,0,0,0,0,0.00462962962962963,0,0,0.00462962962962963
"666","2014_BEF.FBL.014",0,0,0,0,0,0.00253807106598985,0.0177664974619289,0,0,0,0,0,0,0.0152284263959391,0,0,0.00253807106598985
"667","2014_BEF.FBL.015",0,0,0.00369458128078818,0,0.00246305418719212,0,0.0061576354679803,0,0,0,0,0,0,0.0147783251231527,0,0.00123152709359606,0.00492610837438424
"668","2014_BEF.LML.001",0,0,0,0,0,0.00252525252525253,0.00252525252525253,0,0,0.00757575757575758,0.00252525252525253,0,0,0.0757575757575758,0.00757575757575758,0.00252525252525253,0
"669","2014_BEF.LML.002",0,0,0,0,0.00275988960441582,0,0,0,0,0.00551977920883165,0.101195952161914,0,0,0.00643974241030359,0.00275988960441582,0.00275988960441582,0
"670","2014_BEF.LML.003",0,0,0,0,0,0.0013550135501355,0,0,0,0.00813008130081301,0.00948509485094851,0,0,0.0691056910569106,0.00813008130081301,0,0
"671","2014_BEF.LML.004",0,0,0.000903342366757001,0.002710027100271,0.001806684733514,0,0,0,0,0.00993676603432701,0.107497741644083,0,0.001806684733514,0.00632339656729901,0.002710027100271,0.000903342366757001,0.000903342366757001
"672","2014_BEF.LML.005",0,0,0.00748129675810474,0.0058187863674148,0,0,0.00415627597672485,0,0,0.0648379052369077,0,0,0,0.0498753117206983,0,0.00332502078137988,0.00249376558603491
"673","2014_BEF.LML.006",0,0,0,0,0,0,0,0,0,0.0362694300518135,0,0,0,0.126079447322971,0.00345423143350604,0,0
"674","2014_BEF.LML.007",0,0,0,0,0,0,0,0,0,0.00746268656716418,0.00149253731343284,0,0,0.0850746268656716,0.00447761194029851,0,0.00149253731343284
"675","2014_BEF.LML.008",0,0,0,0,0,0,0,0,0,0.0087719298245614,0,0,0,0.0964912280701754,0.0109649122807018,0,0
"676","2014_BEF.LML.009",0,0,0.00114025085518814,0,0,0,0,0,0,0.0296465222348917,0,0,0,0.106043329532497,0.00570125427594071,0,0
"677","2014_BEF.LML.010",0,0,0,0,0,0,0,0,0,0.088646967340591,0,0,0,0.0793157076205288,0.00388802488335925,0.000777604976671851,0
"678","2014_BEF.LML.011",0,0,0,0,0,0,0,0,0,0.0391120507399577,0,0,0,0.0813953488372093,0.00211416490486258,0,0
"679","2014_BEF.LML.012",0,0,0,0,0,0,0,0,0,0.0540540540540541,0.0036036036036036,0,0.0036036036036036,0.0162162162162162,0.00540540540540541,0,0
"680","2014_BEF.LML.013",0,0,0,0,0,0,0,0,0,0.112526539278132,0,0,0,0.0764331210191083,0.00636942675159236,0,0
"681","2014_BEF.LML.014",0,0,0.00295420974889217,0,0,0.00147710487444609,0,0,0,0.0871491875923191,0,0,0,0.0738552437223043,0.00443131462333826,0,0
"682","2014_BEF.LML.015",0,0,0.00175131348511384,0,0,0,0,0,0,0.0577933450087566,0,0,0.00175131348511384,0.0665499124343257,0,0,0.010507880910683
"683","2014_BEF.LML.016",0,0,0,0,0,0,0,0,0,0.046594982078853,0,0,0,0.0573476702508961,0.003584229390681,0,0
"684","2014_BEF.LML.017",0,0,0,0,0,0,0,0,0,0.0103950103950104,0.00207900207900208,0,0,0.0478170478170478,0,0,0
"685","2014_BEF.LML.018",0,0,0,0.037117903930131,0,0,0,0,0,0.0786026200873362,0,0,0,0.0240174672489083,0.00218340611353712,0,0.00873362445414847
"686","2014_BEF.LML.019",0,0,0.00903614457831325,0.0120481927710843,0,0,0.00301204819277108,0,0,0.0903614457831325,0.00903614457831325,0,0,0.0240963855421687,0,0.00301204819277108,0.00301204819277108
"687","2014_BEF.LML.020",0,0,0.0016366612111293,0.0016366612111293,0.0016366612111293,0,0,0,0,0.0752864157119476,0,0,0,0.0801963993453355,0,0,0
"688","2014_BEF.LML.021",0,0,0.0337552742616034,0,0,0,0,0,0,0.0253164556962025,0.00421940928270042,0,0,0.0210970464135021,0.00421940928270042,0,0
"689","2014_BEF.LML.022",0,0,0.0297297297297297,0.072972972972973,0,0,0,0,0,0.0378378378378378,0.0027027027027027,0,0,0.00540540540540541,0.00540540540540541,0,0.0027027027027027
"690","2014_BEF.LML.023",0,0,0.00120772946859903,0.0072463768115942,0.00120772946859903,0.00120772946859903,0,0,0,0.00120772946859903,0.0036231884057971,0,0,0.00483091787439614,0.00603864734299517,0,0.0036231884057971
"691","2014_BEF.LML.024",0,0,0,0,0,0.0012987012987013,0,0,0,0.0103896103896104,0.0103896103896104,0,0,0.0116883116883117,0.0103896103896104,0.0012987012987013,0
"692","2014_BEF.LML.025",0,0,0,0.0021505376344086,0,0,0.0021505376344086,0,0,0.0172043010752688,0.00645161290322581,0,0,0.0365591397849462,0.0021505376344086,0.0021505376344086,0
"693","2014_BEF.LML.026",0,0,0.0032,0.008,0,0.0032,0.0016,0,0,0.0576,0.0016,0,0,0.0288,0,0.0048,0.0016
"694","2014_BEF.LML.027",0,0,0,0,0.00263852242744063,0,0,0,0,0.0237467018469657,0,0,0,0.0870712401055409,0,0,0
"695","2014_BEF.LML.028",0,0,0.00675675675675676,0,0,0,0,0,0,0.0698198198198198,0,0,0,0.0202702702702703,0,0,0
"696","2014_BEF.LML.029",0,0,0.00446428571428571,0,0,0,0.00297619047619048,0,0,0.0267857142857143,0.0163690476190476,0,0,0.00446428571428571,0,0,0
"697","2014_BEF.LML.030",0,0,0,0,0,0,0,0,0,0.0112359550561798,0.0224719101123595,0,0,0.0758426966292135,0.00561797752808989,0,0
"698","2014_BEF.LML.031",0,0,0,0,0,0,0,0,0,0.0143540669856459,0.00159489633173844,0,0,0.113237639553429,0.00159489633173844,0,0
"699","2014_BEF.LML.032",0,0,0.0039241334205363,0.0091563113145847,0.0013080444735121,0.00065402223675605,0.00196206671026815,0,0,0.0091563113145847,0.00196206671026815,0,0.00065402223675605,0.0143884892086331,0.0026160889470242,0.00065402223675605,0.00196206671026815
"700","2015_BEF.FBL.001",0,0,0.0806916426512968,0,0,0,0.0115273775216138,0,0,0,0,0,0,0.121037463976945,0,0.00576368876080692,0.00576368876080692
"701","2015_BEF.FBL.002",0,0,0.0024330900243309,0,0,0,0,0,0,0,0,0,0,0.0145985401459854,0,0.0024330900243309,0.0024330900243309
"702","2015_BEF.FBL.003",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162162162162162,0,0.0162162162162162,0
"703","2015_BEF.FBL.004",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901639344262295,0,0,0
"704","2015_BEF.FBL.005",0,0,0.00571428571428571,0,0,0,0,0,0,0,0,0,0,0.0685714285714286,0,0.0171428571428571,0
"705","2015_BEF.FBL.006",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855949895615866,0,0.00417536534446764,0.00208768267223382
"706","2015_BEF.FBL.007",0,0,0.00384615384615385,0,0,0,0.00192307692307692,0,0,0,0,0,0,0.0346153846153846,0,0.00192307692307692,0
"707","2015_BEF.FBL.008",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911680911680912,0,0,0
"708","2015_BEF.FBL.009",0,0,0.00352112676056338,0,0,0,0.00704225352112676,0,0,0,0,0,0,0.00352112676056338,0,0.00352112676056338,0.00704225352112676
"709","2015_BEF.FBL.010",0,0,0,0,0,0,0.00829875518672199,0,0,0,0,0,0,0.04149377593361,0,0,0
"710","2015_BEF.FBL.011",0,0,0,0,0,0,0.00520833333333333,0,0,0,0,0,0,0.015625,0,0.0078125,0
"711","2015_BEF.FBL.012",0,0,0,0,0,0,0.0152284263959391,0,0,0,0,0,0,0.0177664974619289,0,0.00253807106598985,0
"712","2015_BEF.FBL.013",0,0,0.00224215246636771,0,0,0.00224215246636771,0.00224215246636771,0,0,0,0,0,0,0.00672645739910314,0,0.00224215246636771,0.0112107623318386
"713","2015_BEF.FBL.014",0,0,0,0,0,0.00280112044817927,0.0140056022408964,0,0,0,0,0,0,0.0252100840336134,0,0,0.00280112044817927
"714","2015_BEF.FBL.015",0,0,0.00461361014994233,0,0,0,0.00346020761245675,0,0,0,0,0,0,0.0161476355247982,0,0.00230680507497117,0.00115340253748558
"715","2015_BEF.LML.001",0,0,0,0,0,0,0,0,0,0.00884955752212389,0.0294985250737463,0,0,0.0855457227138643,0.0294985250737463,0.00294985250737463,0
"716","2015_BEF.LML.002",0,0,0,0,0,0,0,0,0,0.00330578512396694,0.0380165289256198,0,0.00165289256198347,0.0231404958677686,0.0115702479338843,0.00165289256198347,0
"717","2015_BEF.LML.003",0,0,0,0,0,0,0,0,0,0.00269179004037685,0.0174966352624495,0,0,0.109017496635262,0.0107671601615074,0,0
"718","2015_BEF.LML.004",0,0,0.0175718849840256,0,0,0,0,0,0,0.0191693290734824,0.231629392971246,0,0,0.00159744408945687,0,0,0
"719","2015_BEF.LML.005",0,0,0.010221465076661,0.0221465076660988,0,0,0.000851788756388416,0,0,0.0979557069846678,0.00170357751277683,0,0,0.0528109028960818,0.000851788756388416,0.000851788756388416,0.00255536626916525
